"Index","Leverage","Cooks_D","DFFITS","High_Leverage","High_Cooks","High_DFFITS"
897,0.00815113145178401,0.00381109085421651,-0.213981124795372,TRUE,TRUE,TRUE
900,0.00753104107970936,0.00367848655698906,-0.210232468389007,TRUE,TRUE,TRUE
2491,0.00473806652022638,0.00367047417296837,0.210098180666645,FALSE,TRUE,TRUE
2990,0.0153616190965968,0.00365380842807008,-0.209443391368301,TRUE,TRUE,TRUE
2799,0.0418670733300388,0.00360251487550259,-0.207918391387531,TRUE,TRUE,TRUE
895,0.00829183247325556,0.00357797284817182,-0.207321730571023,TRUE,TRUE,TRUE
2991,0.0147270739580314,0.00355630163092639,-0.20663106629829,TRUE,TRUE,TRUE
2394,0.00821583357884414,0.003552243556708,0.20657524604626,TRUE,TRUE,TRUE
914,0.00666157429606726,0.00352225888279967,-0.205732796950598,TRUE,TRUE,TRUE
226,0.00730265679392319,0.00349049266218587,-0.204786598271355,TRUE,TRUE,TRUE
2989,0.0153838440106531,0.00344957456165898,-0.20350138472239,TRUE,TRUE,TRUE
898,0.0075650973166959,0.00343251303038806,-0.203070908108137,TRUE,TRUE,TRUE
3504,0.0249866470399272,0.00335800118187398,-0.20075374441959,TRUE,TRUE,TRUE
899,0.00733064647210307,0.00334979697207635,-0.200610251339136,TRUE,TRUE,TRUE
223,0.0080518706254021,0.00333492718594063,-0.200151013635026,TRUE,TRUE,TRUE
2397,0.00632866133052901,0.00326894136804592,0.198192982365208,TRUE,TRUE,TRUE
2392,0.00737889984517536,0.00321097853807622,0.196402836704075,TRUE,TRUE,TRUE
2992,0.0131032158352713,0.00316628219045303,-0.194971668539359,TRUE,TRUE,TRUE
1811,0.00366706914765595,0.00316555131381592,0.195140272405519,FALSE,TRUE,TRUE
3505,0.016553870875589,0.00315952843612094,-0.194748048064125,TRUE,TRUE,TRUE
2391,0.00757644258132762,0.00311844710364934,0.193545103081362,TRUE,TRUE,TRUE
2768,0.0229617205673472,0.00309821871797516,0.192832314573447,TRUE,TRUE,TRUE
2393,0.00776846124329796,0.00301511460465396,0.190304438172218,TRUE,TRUE,TRUE
2494,0.00452438882607707,0.00299628689595109,0.18979132639363,FALSE,TRUE,TRUE
3511,0.0101947746499309,0.00298114243400834,-0.189200778252425,TRUE,TRUE,TRUE
1095,0.00944355250931324,0.00295633099057192,-0.188417924163014,TRUE,TRUE,TRUE
2396,0.00677470115797521,0.00295559341602269,0.188430992639463,TRUE,TRUE,TRUE
2988,0.0145608167078857,0.00286861927096609,-0.185567893023982,TRUE,TRUE,TRUE
3506,0.0134261879817715,0.00286595105814068,-0.185486376233469,TRUE,TRUE,TRUE
1855,0.0168596344198047,0.00282525450145839,-0.184151419869385,TRUE,TRUE,TRUE
1859,0.0152086557198887,0.002793688140714,-0.18312443042407,TRUE,TRUE,TRUE
2888,0.0249455983268025,0.00275350573962329,-0.181781726154757,TRUE,TRUE,TRUE
2390,0.00817930133173609,0.00274453695153481,0.181549793982458,TRUE,TRUE,TRUE
3512,0.00811215200523645,0.00271407541799855,-0.180539205586242,TRUE,TRUE,TRUE
2493,0.00398791929513343,0.00267411270894534,0.179300055041351,FALSE,TRUE,TRUE
915,0.00574091334590657,0.00265615317744987,0.178638400730341,FALSE,TRUE,TRUE
3362,0.018315735757742,0.00265230266868493,-0.17841952484768,TRUE,TRUE,TRUE
2402,0.0062372942012863,0.00256642441074294,0.175581001513459,FALSE,TRUE,TRUE
2404,0.00607348863181035,0.00256249607555946,0.17544946228338,FALSE,TRUE,TRUE
2389,0.00906325224415119,0.00255750324043953,0.175239877422428,TRUE,TRUE,TRUE
1793,0.00602525166091383,0.00251818629124363,-0.173924864686476,FALSE,TRUE,TRUE
361,0.00216016275618974,0.00249611907899498,0.173362721923168,FALSE,TRUE,TRUE
3515,0.00785986856061382,0.0024832322447534,-0.172685810614065,TRUE,TRUE,TRUE
2987,0.0128988746316596,0.00246265476525314,-0.171934987411678,TRUE,TRUE,TRUE
1857,0.0158400296562135,0.00243022008833166,-0.170788915541409,TRUE,TRUE,TRUE
3516,0.00713225681629597,0.00241867504017533,-0.170432591104004,TRUE,TRUE,TRUE
2403,0.00617362410189297,0.00240502573176767,0.169964520135705,FALSE,TRUE,TRUE
1854,0.0151554138418852,0.00239437860982979,-0.169526047219721,TRUE,TRUE,TRUE
2495,0.00499679417072172,0.00237998912704083,0.169100646947316,FALSE,TRUE,TRUE
2395,0.0072619646119979,0.00235906926606866,0.168315655839206,TRUE,TRUE,TRUE
1820,0.0058402623930736,0.00234397887450893,0.167796678539433,FALSE,TRUE,TRUE
3514,0.00691279060282388,0.00232163761730394,-0.16697787499486,TRUE,TRUE,TRUE
3513,0.0074810936618732,0.00226283956713412,-0.164841215039517,TRUE,TRUE,TRUE
2986,0.0116700380892203,0.00224803606903049,-0.1642727207717,TRUE,TRUE,TRUE
2970,0.00862687139415119,0.00218586078260374,-0.162000608477199,TRUE,TRUE,TRUE
2786,0.0463822893992402,0.00211378860740021,0.159255391689177,TRUE,TRUE,TRUE
2769,0.0192697786957392,0.00209942316093696,0.158729150013129,TRUE,TRUE,TRUE
3518,0.00690095345826185,0.00204151792406856,-0.156570929903592,TRUE,TRUE,TRUE
1813,0.00343559929057292,0.00199863178733023,0.154987479032765,FALSE,TRUE,TRUE
2844,0.00237636831775237,0.00199370472233361,0.154859132495962,FALSE,TRUE,TRUE
2985,0.0114176679149204,0.00197405577015858,-0.153932460878658,TRUE,TRUE,TRUE
2013,0.0213003244619345,0.00196842702494926,-0.153693373607193,TRUE,TRUE,TRUE
3517,0.00596181211219996,0.00196101375150372,-0.153460831778784,FALSE,TRUE,TRUE
1794,0.00545434760289211,0.00195749257756938,-0.153330230079991,FALSE,TRUE,TRUE
1812,0.00392925626075024,0.0019370794937925,0.152560894962955,FALSE,TRUE,TRUE
1810,0.00345824648701934,0.00192052291616921,0.151922447518151,FALSE,TRUE,TRUE
1792,0.00547733759644346,0.00190029998351571,-0.151070849937648,FALSE,TRUE,TRUE
479,0.0104976202925947,0.00187928781417073,-0.150193592528618,TRUE,TRUE,TRUE
1791,0.00545485069744842,0.00186204980763161,-0.149541400818295,FALSE,TRUE,TRUE
2408,0.00503138504014155,0.00184367156785033,0.148807474527879,FALSE,TRUE,TRUE
3358,0.017344325625644,0.00183235698154224,-0.148289249345714,TRUE,TRUE,TRUE
2497,0.00731113472426971,0.00183149937862448,0.148288360635568,TRUE,TRUE,TRUE
3359,0.0166832617614476,0.00180810735311634,-0.147305381756665,TRUE,TRUE,TRUE
2498,0.00505918487706725,0.00179088258158946,0.146658771595003,FALSE,TRUE,TRUE
373,0.00274146000508763,0.00177073684553348,0.145898666944955,FALSE,TRUE,TRUE
2984,0.0114933555028027,0.00175908285868647,-0.145304890505643,TRUE,TRUE,TRUE
1115,0.00452305083579299,0.00175293500625875,-0.1451043351105,FALSE,TRUE,TRUE
2406,0.0056069197902429,0.00173694451783401,0.144423298354012,FALSE,TRUE,TRUE
2789,0.0289413913558399,0.00171376755117078,-0.143399924789781,TRUE,TRUE,TRUE
2983,0.0116302730215931,0.00170854126019753,-0.143200867944865,TRUE,TRUE,TRUE
1116,0.00464317320589712,0.00170574450933562,-0.143133301891792,FALSE,TRUE,TRUE
1112,0.00506569631490472,0.00170568064485935,-0.14312371082926,FALSE,TRUE,TRUE
375,0.00289503289178251,0.00168921851063318,0.142486770337638,FALSE,TRUE,TRUE
1119,0.00469166930710554,0.00167607200172608,-0.141880637097599,FALSE,TRUE,TRUE
374,0.00287977267281043,0.00167462961638384,0.141869706105098,FALSE,TRUE,TRUE
2022,0.0108501692862185,0.00165168133570107,0.14079904936935,TRUE,TRUE,TRUE
2772,0.0180761179881761,0.00163787418393163,0.14019571706618,TRUE,TRUE,TRUE
1853,0.0146466990299216,0.00163161085409305,-0.139931981950486,TRUE,TRUE,TRUE
1790,0.00519312791612228,0.00162249531693927,-0.139584726497138,FALSE,TRUE,TRUE
1818,0.00394089027443982,0.00161661382742162,0.139352968029342,FALSE,TRUE,TRUE
376,0.00302056385172734,0.00160139104813691,0.138721532887247,FALSE,TRUE,TRUE
2496,0.00541698924966841,0.00159909346904733,0.138570673461004,FALSE,TRUE,TRUE
2845,0.00212880255193388,0.00158327162162472,0.137980957630072,FALSE,TRUE,TRUE
3503,0.0166302596935507,0.00155659972354643,-0.136673731512815,TRUE,TRUE,TRUE
2405,0.00577980163496132,0.00155140291652246,0.136482955612625,FALSE,TRUE,TRUE
2021,0.00990201197174147,0.00153667343219982,0.13580929256082,TRUE,TRUE,TRUE
2785,0.0404233577467511,0.00153361057746579,0.135648843145911,TRUE,TRUE,TRUE
1858,0.0102403623093524,0.00151515627479425,-0.134853580611766,TRUE,TRUE,TRUE
1808,0.00342505216944742,0.00151199322134752,0.134775033009059,FALSE,TRUE,TRUE
2411,0.00513318474194438,0.00146128616785694,0.132463106074583,FALSE,TRUE,TRUE
2982,0.0112634642686613,0.00145824930396257,-0.132293057248519,TRUE,TRUE,TRUE
2012,0.0244271740555052,0.00144853807977271,-0.131837258531575,TRUE,TRUE,TRUE
3361,0.0127839958421246,0.00144817390338881,-0.131831885424704,TRUE,TRUE,TRUE
2971,0.00716349061626182,0.00141943057101445,-0.130534475244659,TRUE,TRUE,TRUE
1827,0.00309754072088494,0.00141589566308598,0.130425024764578,FALSE,TRUE,TRUE
2410,0.00516882578383759,0.00140495119873007,0.129882057106937,FALSE,TRUE,TRUE
1621,0.00367667606543733,0.00139973031364746,0.129662747245072,FALSE,TRUE,TRUE
1096,0.00813273916574023,0.0013993016276074,-0.129600296085246,TRUE,TRUE,TRUE
2969,0.00904777847372384,0.00138675914024028,-0.129014346143749,TRUE,TRUE,TRUE
2924,0.00761725967353479,0.00138622172644506,-0.12899517649921,TRUE,TRUE,TRUE
3000,0.00194072200830038,0.0013748923257105,0.12857358476026,FALSE,TRUE,TRUE
2409,0.00508914691536911,0.001370733048942,0.128290150954508,FALSE,TRUE,TRUE
408,0.000976942627948815,0.0013527960580276,0.127672474938228,FALSE,TRUE,TRUE
2767,0.0696103585056099,0.00135104477183703,0.127315382082576,TRUE,TRUE,TRUE
372,0.00256969150532597,0.00135067482996177,0.127399476807042,FALSE,TRUE,TRUE
379,0.0087532137944484,0.00133956463759908,0.126799983419658,TRUE,TRUE,TRUE
2784,0.0531266886832683,0.00133675123784114,0.126641266785421,TRUE,TRUE,TRUE
409,0.000984601339855968,0.00131756933611108,0.125989957285294,FALSE,TRUE,TRUE
1097,0.00509543948310242,0.00131042578240022,-0.12543386590932,FALSE,TRUE,TRUE
407,0.000937474434060081,0.0013076015970728,0.125523716652296,FALSE,TRUE,TRUE
354,0.00782946546569625,0.00129167481982001,-0.124515137429493,TRUE,TRUE,TRUE
3357,0.0187636182132168,0.00127255496034576,-0.123571245292409,TRUE,TRUE,TRUE
2383,0.0182727709815518,0.00125543327974235,-0.122737305334081,TRUE,TRUE,TRUE
1099,0.00432437226977398,0.00125486327953023,-0.122752236330028,FALSE,TRUE,TRUE
2973,0.00735574714228078,0.00125459636790859,-0.122716062468242,TRUE,TRUE,TRUE
1950,0.0106711098041284,0.00124552176930856,0.122261087780476,TRUE,TRUE,TRUE
405,0.000923234505696342,0.00124286212290427,0.122367539310433,FALSE,TRUE,TRUE
602,0.00622132213513475,0.00122771364512548,-0.121399324469794,FALSE,TRUE,TRUE
378,0.00307646334169122,0.00122668971281762,0.121387187889448,FALSE,TRUE,TRUE
2407,0.00522745505793017,0.00122410467708937,0.121227792025356,FALSE,TRUE,TRUE
2792,0.0248495479267932,0.00121693999085476,-0.120837264694369,TRUE,TRUE,TRUE
2846,0.00185981338369078,0.00121283508886816,0.120747967106602,FALSE,TRUE,TRUE
1622,0.00340099815665331,0.00121165410750294,0.120632900731032,FALSE,TRUE,TRUE
1949,0.0104101038873679,0.0011983642991798,0.119923960132141,TRUE,TRUE,TRUE
2373,0.0157166902118428,0.00118051556428859,-0.119020029924026,TRUE,TRUE,TRUE
391,0.00101770873698636,0.00117586526445858,0.118987864908103,FALSE,TRUE,TRUE
2780,0.0831834927844213,0.00117586149537624,0.118773788104467,TRUE,TRUE,TRUE
2387,0.0118785272739134,0.00116701165874341,-0.118341648953963,TRUE,TRUE,TRUE
371,0.00242079544661242,0.00115266797424387,0.117682160515868,FALSE,TRUE,TRUE
2386,0.012211459776474,0.00114740806232473,-0.117342693408012,TRUE,TRUE,TRUE
1852,0.0148258313900003,0.00114313960121551,-0.117121120574798,TRUE,TRUE,TRUE
365,0.00210327387071241,0.00112601420316466,0.116324447909922,FALSE,TRUE,TRUE
2388,0.0114587920873691,0.0011251670025449,-0.116200635969632,TRUE,TRUE,TRUE
2413,0.00515152233570758,0.00111895086485469,0.115900923852753,FALSE,TRUE,TRUE
2779,0.0814453032274008,0.00110836421333994,-0.115314376890163,TRUE,TRUE,TRUE
406,0.00092441416775178,0.00110763605717878,0.115491982722527,FALSE,TRUE,TRUE
1826,0.00282350591604411,0.00110047328898713,0.114971231674997,FALSE,TRUE,TRUE
3360,0.0120857553706083,0.00109415258638877,-0.114586575875832,TRUE,TRUE,TRUE
2926,0.00751810737615429,0.00109263961587101,-0.114517203357082,TRUE,TRUE,TRUE
355,0.00696020171908615,0.00108301311986895,-0.114013465612274,TRUE,TRUE,TRUE
2377,0.0141820124802956,0.00108139812517409,-0.113914195935477,TRUE,TRUE,TRUE
353,0.00706668916955421,0.00108026240421324,-0.11386809408664,TRUE,TRUE,TRUE
1122,0.00450670377974357,0.00107558587316267,-0.113636706224572,FALSE,TRUE,TRUE
356,0.00674647431932431,0.00107454076448362,-0.113567287619414,TRUE,TRUE,TRUE
2385,0.0125099769106151,0.00107324816195501,-0.113485832096921,TRUE,TRUE,TRUE
3502,0.0143752291026752,0.00106978907203588,-0.113300774039989,TRUE,TRUE,TRUE
1113,0.00405119670884932,0.00106860113270795,-0.113271613312527,FALSE,TRUE,TRUE
403,0.000900358053764703,0.00106840060773774,0.113425957121991,FALSE,TRUE,TRUE
404,0.000933386167403093,0.00106632241476992,0.11330767605471,FALSE,TRUE,TRUE
2375,0.0142031811927119,0.00106484187228639,-0.113038592147573,TRUE,TRUE,TRUE
1121,0.00382033654567841,0.00106093916892476,-0.112867277268538,FALSE,TRUE,TRUE
377,0.00257141638447875,0.00105840926665523,0.112756406973614,FALSE,TRUE,TRUE
2927,0.00741849094967449,0.00105778658037206,-0.112675484627036,TRUE,TRUE,TRUE
2972,0.00596983950007429,0.00105391776561021,-0.112475255377335,FALSE,TRUE,TRUE
2020,0.0090740902472735,0.00105388428888324,0.112462775115621,TRUE,TRUE,TRUE
2778,0.0999201936939478,0.00105044586328975,-0.112260499571592,TRUE,TRUE,TRUE
2376,0.0129558604146192,0.00104732012653109,-0.112105759640312,TRUE,TRUE,TRUE
366,0.00201052932644745,0.00104036353445808,0.111809686203994,FALSE,FALSE,FALSE
1101,0.0037507293626978,0.00102927736306731,-0.111169791324565,FALSE,FALSE,FALSE
2966,0.0134518974402028,0.00102592290821336,-0.110953869947404,TRUE,FALSE,FALSE
3225,0.00561345103187789,0.00101584646497836,-0.110425840748886,FALSE,FALSE,FALSE
490,0.00571796267561017,0.00101392359362339,-0.110320647435364,FALSE,FALSE,FALSE
607,0.00523255747226043,0.0010093955806743,-0.110076736728727,FALSE,FALSE,FALSE
3226,0.00575402993851365,0.00100690560433014,-0.109937783635584,FALSE,FALSE,FALSE
2499,0.00575955228631049,0.000999037179437829,0.109507125771634,FALSE,FALSE,FALSE
2023,0.00889775072360769,0.000988593575790243,0.108922556129057,TRUE,FALSE,FALSE
2384,0.0130029602423612,0.000985241269969298,-0.10873167481425,TRUE,FALSE,FALSE
1384,0.0215038719323295,0.000982475081008651,-0.108573788487095,TRUE,FALSE,FALSE
598,0.00697059034616681,0.000982334811027377,-0.108582313461981,TRUE,FALSE,FALSE
597,0.00697480213572714,0.00097666995717056,-0.108268626697329,TRUE,FALSE,FALSE
601,0.0051837579098882,0.000975728447682338,-0.108224641049435,FALSE,FALSE,FALSE
1098,0.00367054109694573,0.000974168633314845,-0.108151244157763,FALSE,FALSE,FALSE
606,0.00549307444729257,0.000973806638442373,-0.108116144598431,FALSE,FALSE,FALSE
1616,0.00378563892354869,0.000973610516132109,0.10811885993226,FALSE,FALSE,FALSE
1869,0.00958015037101698,0.000960380403612465,-0.107355221740457,TRUE,FALSE,FALSE
1128,0.00175964769190683,0.000949611835803897,0.106825562380638,FALSE,FALSE,FALSE
392,0.000968951642884769,0.000938870135561005,0.106291606479135,FALSE,FALSE,FALSE
2378,0.013805948565194,0.000924377749780206,-0.105318226541518,TRUE,FALSE,FALSE
2379,0.0113889319170879,0.000916199499527168,-0.104853528185188,TRUE,FALSE,FALSE
605,0.00575699916779078,0.000911958754748727,-0.104623422601964,FALSE,FALSE,FALSE
1102,0.00339849141360287,0.000911593358105143,-0.104620551579622,FALSE,FALSE,FALSE
2380,0.0118376982397017,0.000911330497465255,-0.104573974152872,TRUE,FALSE,FALSE
401,0.000940891976305926,0.000904777150009392,0.104342686394888,FALSE,FALSE,FALSE
2980,0.00948936389258409,0.000901944026115287,-0.104036996910424,TRUE,FALSE,FALSE
2917,0.00768224685545736,0.000900053024012347,-0.103931496237965,TRUE,FALSE,FALSE
357,0.00596107439687483,0.000898055854098597,-0.103821597222194,FALSE,FALSE,FALSE
599,0.0063212162340149,0.000896082354685461,-0.103706007266117,TRUE,FALSE,FALSE
2024,0.00943920128121685,0.000895338209557727,0.103655283833189,TRUE,FALSE,FALSE
603,0.00543030892941497,0.000888681310959789,-0.103280409042091,FALSE,FALSE,FALSE
1623,0.0035119457995955,0.000884361912856903,0.103043412564357,FALSE,FALSE,FALSE
2414,0.00484514754730993,0.000880858759959457,0.102827784882743,FALSE,FALSE,FALSE
380,0.00870652612796465,0.000876879088427023,0.102582141756383,TRUE,FALSE,FALSE
1863,0.00738392059963053,0.000872186063766854,-0.102310069203902,TRUE,FALSE,FALSE
1123,0.00404730197502289,0.000867943599470622,-0.102076419422132,FALSE,FALSE,FALSE
1100,0.00354959282941827,0.000866978156093015,-0.102024419278746,FALSE,FALSE,FALSE
3223,0.00520710988577244,0.000866710385706037,-0.101996167270539,FALSE,FALSE,FALSE
2979,0.00863987375249368,0.000864438468196316,-0.101851751893321,TRUE,FALSE,FALSE
411,0.00109522754981037,0.000863696151270443,0.101918531630574,FALSE,FALSE,FALSE
2923,0.00595312342668855,0.000863258197456034,-0.101789399492432,FALSE,FALSE,FALSE
2981,0.0107469935346232,0.000861741279155894,-0.101689551053888,TRUE,FALSE,FALSE
2925,0.00619485114420336,0.000861531942577697,-0.101686624443711,FALSE,FALSE,FALSE
402,0.000880478789354489,0.000858090497474434,0.101617068332159,FALSE,FALSE,FALSE
