"Index","Leverage","Cooks_D","DFFITS","High_Leverage","High_Cooks","High_DFFITS"
2772,0.0127537765893285,0.0262733060743429,-0.513879318506633,TRUE,TRUE,TRUE
2769,0.0140711902877634,0.0247247083090384,-0.498306982227288,TRUE,TRUE,TRUE
2887,0.0411107514632779,0.0203111505900255,0.450899919858914,TRUE,TRUE,TRUE
2783,0.0667597760935549,0.0163728482316299,-0.404702144612395,TRUE,TRUE,TRUE
2785,0.0393633853340267,0.0160574647635323,-0.400871081095742,TRUE,TRUE,TRUE
2768,0.0193315753938362,0.0156236216028771,-0.395626635738479,TRUE,TRUE,TRUE
2791,0.0211711297844544,0.0155381624796587,0.394504710057179,TRUE,TRUE,TRUE
1381,0.0112279172262485,0.0124282209337272,-0.352997328813103,TRUE,TRUE,TRUE
1384,0.0117824440416565,0.0117188325226968,-0.342724711079711,TRUE,TRUE,TRUE
1383,0.0114623891161701,0.0116763751209725,-0.342114139333459,TRUE,TRUE,TRUE
1379,0.0107926857846924,0.0115148181313709,-0.339760721859151,TRUE,TRUE,TRUE
1380,0.0106179756473433,0.0108118162690166,-0.329205127228141,TRUE,TRUE,TRUE
1376,0.00997057034693838,0.0106934040828585,-0.327420808290655,TRUE,TRUE,TRUE
1378,0.0101734549111618,0.0106719085409027,-0.327081464098271,TRUE,TRUE,TRUE
1377,0.00963419500804288,0.0104855989320614,-0.324230666474961,TRUE,TRUE,TRUE
1382,0.0109748390367919,0.010480153366258,-0.324089626820433,TRUE,TRUE,TRUE
1375,0.0091188482433867,0.00931353930726596,-0.305546461893485,TRUE,TRUE,TRUE
1374,0.00884808544056546,0.00803218005795618,-0.283708619455592,TRUE,TRUE,TRUE
2790,0.0211656339616679,0.00782687037992566,0.279861572219333,TRUE,TRUE,TRUE
1385,0.0102890827988053,0.00757650305206877,-0.275481660289928,TRUE,TRUE,TRUE
2789,0.0273879275538402,0.00757415023005228,0.275272726408462,TRUE,TRUE,TRUE
3698,0.0133905152348742,0.00745578050992799,0.273213739963875,TRUE,TRUE,TRUE
3701,0.013091337901658,0.00698679598357338,0.264473468376899,TRUE,TRUE,TRUE
2784,0.0523612712639849,0.00692030033168075,-0.263073343466706,TRUE,TRUE,TRUE
1388,0.00963756214981176,0.0064678569791343,-0.254508280347718,TRUE,TRUE,TRUE
3696,0.0114649185565029,0.00630068747719481,0.251157692154777,TRUE,TRUE,TRUE
3700,0.0122808431216533,0.00622118027242915,0.249553951980718,TRUE,TRUE,TRUE
2012,0.0234215266241728,0.00599865741320602,-0.244969781966871,TRUE,TRUE,TRUE
249,0.0268564128448868,0.00599285262962984,0.244840641397203,TRUE,TRUE,TRUE
3699,0.0121074057091493,0.00598885132212958,0.244846080538807,TRUE,TRUE,TRUE
1387,0.00894779131635343,0.00597693120967938,-0.244657952018029,TRUE,TRUE,TRUE
2519,0.00252712829837276,0.00545773199428442,0.234249572537236,FALSE,TRUE,TRUE
3697,0.0106199084602846,0.00532992113913156,0.230986331773602,TRUE,TRUE,TRUE
1386,0.00852728914515105,0.0053222874472679,-0.230857906813553,TRUE,TRUE,TRUE
2518,0.0029666700568149,0.00517290655583609,0.227930369634544,FALSE,TRUE,TRUE
2516,0.00232813400799407,0.00457251688944352,0.214357614091619,FALSE,TRUE,TRUE
2514,0.00274890222680522,0.00455297960919982,0.213812516331642,FALSE,TRUE,TRUE
2515,0.00263927265094503,0.00454352276290097,0.213608689893377,FALSE,TRUE,TRUE
2013,0.0205091873870458,0.00453396548253797,-0.212963641263814,TRUE,TRUE,TRUE
2517,0.0028388008761943,0.00447452443942609,0.21194002454069,FALSE,TRUE,TRUE
2513,0.00274692879854253,0.00435635327244497,0.209125356170812,FALSE,TRUE,TRUE
2014,0.0188068682860699,0.00435390793508482,-0.2086949912919,TRUE,TRUE,TRUE
3498,0.0124676651400811,0.00434701082913029,-0.208561674470813,TRUE,TRUE,TRUE
1854,0.0143748489065317,0.00434242014651511,0.208438784844717,TRUE,TRUE,TRUE
3362,0.0143746325100152,0.00429735691899564,0.207353594146876,TRUE,TRUE,TRUE
2512,0.00263860273514127,0.00425164035333218,0.206603654634666,FALSE,TRUE,TRUE
1840,0.0357997198966387,0.00420908204172471,-0.205164069219785,TRUE,TRUE,TRUE
2994,0.0102819037177796,0.00399195263458626,0.199873211464613,TRUE,TRUE,TRUE
2511,0.00254632318326411,0.00398281437955799,0.199953016409546,FALSE,TRUE,TRUE
2509,0.0028805131007478,0.00396503647458042,0.199457014894326,FALSE,TRUE,TRUE
1842,0.021116190550138,0.00374578600618229,-0.193559019671649,TRUE,TRUE,TRUE
3702,0.00892091583771274,0.00371843934095293,0.192911752924114,TRUE,TRUE,TRUE
2891,0.00921141140572229,0.00371331313229006,-0.192775269616773,TRUE,TRUE,TRUE
2510,0.00232144920813026,0.00370516289902136,0.192865691517367,FALSE,TRUE,TRUE
2786,0.04582188950794,0.00357078839733473,-0.188958946162062,TRUE,TRUE,TRUE
2508,0.00211772997784573,0.00335273297854169,0.183460953577922,FALSE,TRUE,TRUE
1855,0.0163408532234405,0.00333518795736962,0.18264909931769,TRUE,TRUE,TRUE
2898,0.0112874112311085,0.00307543513505337,-0.175408142043509,TRUE,TRUE,TRUE
2897,0.00994368136930255,0.00295150600859657,-0.171843157031669,TRUE,TRUE,TRUE
2993,0.0109976870600886,0.00291866004417745,0.170877262187344,TRUE,TRUE,TRUE
2507,0.00204285137218957,0.0028915384536801,0.170338597048311,FALSE,TRUE,TRUE
2505,0.00301896625780741,0.00284615611832895,0.168891613359303,FALSE,TRUE,TRUE
3357,0.018196689639884,0.00279677881433048,0.167246886748485,TRUE,TRUE,TRUE
2506,0.0023452562402728,0.00269994739309171,0.164541499338024,FALSE,TRUE,TRUE
2504,0.00299633994177667,0.00257703565511287,0.160691132099254,FALSE,TRUE,TRUE
1648,0.00250460680032127,0.00257319073551822,0.160606516524997,FALSE,TRUE,TRUE
3501,0.00972604434719612,0.00230824503640463,-0.151955995561353,TRUE,TRUE,TRUE
1645,0.00227029681019601,0.00227302296124723,0.15094346431886,FALSE,TRUE,TRUE
3703,0.00673930666656393,0.00225237883234898,0.150124932485594,TRUE,TRUE,TRUE
2893,0.0052610908428961,0.00225223336292278,-0.150138574372352,TRUE,TRUE,TRUE
2892,0.00580427952061443,0.00224234642534224,-0.149800463011679,TRUE,TRUE,TRUE
2896,0.00786164024919572,0.00222775861780426,-0.149292236139221,TRUE,TRUE,TRUE
1647,0.00264319533917288,0.00216762791069795,0.147367423169621,FALSE,TRUE,TRUE
1856,0.0213606342252196,0.00214303524434879,0.146390745503004,TRUE,TRUE,TRUE
1633,0.00412824401465736,0.0020609655277942,0.143635440287872,FALSE,TRUE,TRUE
1644,0.00231338196620588,0.00205990139395232,0.143672130557765,FALSE,TRUE,TRUE
3499,0.00808391142027708,0.00205193495951267,-0.143274277137043,TRUE,TRUE,TRUE
2966,0.0129649778462538,0.00203316578480423,-0.142599364773758,TRUE,TRUE,TRUE
3358,0.016207471383558,0.00196975381770988,0.140351518037372,TRUE,TRUE,TRUE
1095,0.00888500639073008,0.00192649807765282,-0.138819257405959,TRUE,TRUE,TRUE
2899,0.00674450979899264,0.00190846967969768,-0.138180175761391,TRUE,TRUE,TRUE
3704,0.00639437570339886,0.00189321122249079,0.137629052143536,TRUE,TRUE,TRUE
1846,0.0157211653772802,0.00188617994873769,-0.137341523948984,TRUE,TRUE,TRUE
3500,0.00925148122891948,0.00187985761966176,-0.137126114197714,TRUE,TRUE,TRUE
3502,0.0129855773326963,0.00184590798937297,-0.135871375854263,TRUE,TRUE,TRUE
3359,0.0152962705984372,0.00181982902009491,0.13490407202005,TRUE,TRUE,TRUE
2503,0.00239663096838423,0.00180000595964369,0.134278640621547,FALSE,TRUE,TRUE
1853,0.014191819249205,0.00179537257320395,0.133995854749763,TRUE,TRUE,TRUE
1950,0.00573353079994351,0.00178404768560884,-0.133604925373364,TRUE,TRUE,TRUE
3226,0.000981030062740665,0.00178111883909926,0.133759419256413,FALSE,TRUE,TRUE
1643,0.00233072458891834,0.00177130483031805,0.133205367054581,FALSE,TRUE,TRUE
1646,0.00228654964266236,0.0017672017145548,0.133053249332876,FALSE,TRUE,TRUE
1092,0.0104261937255092,0.00169393070360723,-0.130161463915288,TRUE,TRUE,TRUE
1373,0.00515291096854133,0.00168365439175332,-0.129794008403688,FALSE,TRUE,TRUE
3225,0.000942119260138905,0.00167962893033951,0.129887074023305,FALSE,TRUE,TRUE
3497,0.00503369010916682,0.00167748731627751,-0.129557186389158,FALSE,TRUE,TRUE
1090,0.0106254129395718,0.00165438300481894,-0.128631935071221,TRUE,TRUE,TRUE
597,0.00616542192098815,0.00163423088325423,-0.127864437998341,TRUE,TRUE,TRUE
1096,0.0075771895805065,0.00163049182189317,-0.127709725972396,TRUE,TRUE,TRUE
2016,0.0145442325328899,0.00162525894170019,-0.127487335452632,TRUE,TRUE,TRUE
1091,0.0107875939758763,0.00161257679913446,-0.126995245136827,TRUE,TRUE,TRUE
598,0.00619867244443286,0.00161157244021305,-0.126974088637577,TRUE,TRUE,TRUE
2521,0.00754967231059446,0.00160763100231974,0.12681089922196,TRUE,TRUE,TRUE
2015,0.0151608904550529,0.00160041686931601,-0.126508240591559,TRUE,TRUE,TRUE
257,0.00557229307632869,0.00159452275937276,0.126304976709344,TRUE,TRUE,TRUE
3361,0.00998302926449863,0.00159177025055986,0.12617494791669,TRUE,TRUE,TRUE
2894,0.00464786918123563,0.00158714829920598,-0.126021712656897,FALSE,TRUE,TRUE
3514,0.00456314731300816,0.0015808328766717,0.125771554938542,FALSE,TRUE,TRUE
592,0.00671761120578603,0.0015700237448509,-0.125322301108555,TRUE,TRUE,TRUE
595,0.00619282500425025,0.00154772004241338,-0.124431602779907,TRUE,TRUE,TRUE
256,0.00589002734071503,0.0015465521168456,0.124386708995189,TRUE,TRUE,TRUE
1859,0.0147611038422254,0.00154630039998411,0.124350850793592,TRUE,TRUE,TRUE
2476,0.00530419488360909,0.00153101212740998,-0.123764437306527,TRUE,TRUE,TRUE
261,0.00377921384516356,0.00149163415791355,0.122179447511102,FALSE,TRUE,TRUE
2473,0.0055865701184449,0.00148003022631588,-0.121682568814196,TRUE,TRUE,TRUE
596,0.00581988821299796,0.00147870419062197,-0.121626315431647,TRUE,TRUE,TRUE
2470,0.00586375689101451,0.00147603695918377,-0.121516198422465,TRUE,TRUE,TRUE
1642,0.00216662676409463,0.00147542278909186,0.121559366845973,FALSE,TRUE,TRUE
2471,0.00621986526811952,0.00146779084627431,-0.121173788681608,TRUE,TRUE,TRUE
3223,0.000894267072025901,0.00146256413461276,0.121180462978407,FALSE,TRUE,TRUE
1641,0.0019889463202323,0.00142869938155059,0.119624995655894,FALSE,TRUE,TRUE
3515,0.0052656242775802,0.00142335454302526,0.119330846656922,TRUE,TRUE,TRUE
2890,0.00658854381278443,0.0014126674718433,-0.118873299639163,TRUE,TRUE,TRUE
3222,0.000843314438207875,0.00141139262970128,0.11904767034212,FALSE,TRUE,TRUE
3224,0.000903309083414327,0.00140368985628095,0.118703671351672,FALSE,TRUE,TRUE
258,0.00432930662489039,0.00139132721763967,0.117988565825609,FALSE,TRUE,TRUE
2895,0.00328010057865705,0.00139123337328093,-0.118000494675973,FALSE,TRUE,TRUE
1632,0.0032529239545941,0.00137671884098587,0.117383200694416,FALSE,TRUE,TRUE
260,0.00363465036142033,0.00136928270780053,0.117058618171981,FALSE,TRUE,TRUE
1839,0.0111835037240796,0.00136826304574744,-0.116975993646346,TRUE,TRUE,TRUE
591,0.00629599188223503,0.00135508698511663,-0.116425585493912,TRUE,TRUE,TRUE
2502,0.00328163250276313,0.00135401441149993,0.116409633937967,FALSE,TRUE,TRUE
247,0.0103594019446136,0.0013290316891719,0.115287711940756,TRUE,TRUE,TRUE
251,0.0107648188503964,0.00132279475233262,0.115016065270199,TRUE,TRUE,TRUE
594,0.00651746091608073,0.00132099650601905,-0.114949888250553,TRUE,TRUE,TRUE
2472,0.00568589220696282,0.00131607689763052,-0.114739973157765,TRUE,TRUE,TRUE
250,0.013627151334182,0.00129333226580713,0.113723815230827,TRUE,TRUE,TRUE
1093,0.00996439999676567,0.00129042479063982,-0.113601067493477,TRUE,TRUE,TRUE
3221,0.000810378237411413,0.00128432705657405,0.113549210606475,FALSE,TRUE,TRUE
1949,0.00532378050675582,0.00128253974220174,-0.113270006350936,TRUE,TRUE,TRUE
3513,0.00588094931146833,0.00128228306215537,0.113255274812448,TRUE,TRUE,TRUE
2888,0.0243585083513855,0.00127877738269715,0.113075808621489,TRUE,TRUE,TRUE
1094,0.0104824004235121,0.00126638179032693,-0.112536513464262,TRUE,TRUE,TRUE
2475,0.00513140282711156,0.00126506439858065,-0.112496507664374,FALSE,TRUE,TRUE
1845,0.0135170174563817,0.00126183612190366,-0.112330314349637,TRUE,TRUE,TRUE
599,0.00569334947881754,0.00124710429109837,-0.111691073460247,TRUE,TRUE,TRUE
3220,0.000787130094105328,0.00123747957304723,0.111457189166018,FALSE,TRUE,TRUE
2480,0.00464044629895547,0.00123538715462453,-0.111172019429558,FALSE,TRUE,TRUE
1640,0.00189141447572006,0.00123537676044798,0.111228010573082,FALSE,TRUE,TRUE
2520,0.00684640003881538,0.00122663610049199,0.110764922826227,TRUE,TRUE,TRUE
1631,0.00357450154719947,0.00120878278210547,0.109978827589605,FALSE,TRUE,TRUE
1838,0.0090980690843982,0.00120117620911149,-0.109602613762981,TRUE,TRUE,TRUE
255,0.00417992599367078,0.00119925261817199,0.109537063751715,FALSE,TRUE,TRUE
259,0.00355942766701408,0.00119602680601122,0.10939669237037,FALSE,TRUE,TRUE
2970,0.008249184782709,0.00118727694176483,-0.108968344106864,TRUE,TRUE,TRUE
1834,0.00451865327234459,0.00117994140214805,-0.108647891791403,FALSE,TRUE,TRUE
2469,0.005566878697725,0.00116745664103242,-0.108064286257317,TRUE,TRUE,TRUE
252,0.00544307108042536,0.00116668093456449,0.108029034774432,TRUE,TRUE,TRUE
593,0.006116601583128,0.00116339441852082,-0.107873355422479,TRUE,TRUE,TRUE
2973,0.00659731050191043,0.00114035060713444,-0.106797240373459,TRUE,TRUE,TRUE
3219,0.00077560943842678,0.00113977365114768,0.106952215288915,FALSE,TRUE,TRUE
1843,0.0143394823964016,0.0011393968476535,-0.106739499826694,TRUE,TRUE,TRUE
866,0.00782184707779513,0.00113297677296895,-0.106447482156167,TRUE,TRUE,TRUE
3424,0.00311475843957698,0.00113022907911774,-0.106348729243775,FALSE,TRUE,TRUE
865,0.00740173982031909,0.00112490999373732,-0.106068845772901,TRUE,TRUE,TRUE
2501,0.00216283282980318,0.00111635931437543,0.105715441667525,FALSE,TRUE,TRUE
2468,0.00542060785533581,0.00111230001332753,-0.105480028858059,TRUE,TRUE,TRUE
3425,0.00322220833114107,0.00110993492577366,-0.105387075928488,FALSE,TRUE,TRUE
1841,0.0366346704498497,0.00110625747451055,-0.105168999196879,TRUE,TRUE,TRUE
605,0.00520741969793755,0.00109839005132302,-0.104819198590368,FALSE,TRUE,TRUE
602,0.00557038920093127,0.00109491981478201,-0.104651514362806,TRUE,TRUE,TRUE
614,0.00496663349222472,0.00109084791893382,-0.104459900204041,FALSE,TRUE,TRUE
3360,0.0104831601442173,0.0010775881391116,0.103807176235174,TRUE,TRUE,TRUE
3218,0.000769142859450339,0.00107602627155778,0.103908639272892,FALSE,TRUE,TRUE
2486,0.00433908987195886,0.00107348013494781,-0.103628766928267,FALSE,TRUE,TRUE
1634,0.0025283439481977,0.0010716612581563,0.10356490704706,FALSE,TRUE,TRUE
3503,0.0153681944395912,0.00106680407997873,-0.103281922846105,TRUE,TRUE,TRUE
254,0.00497144618208314,0.00106455486304122,0.10319256528481,FALSE,TRUE,TRUE
2900,0.00497132983620585,0.00106315384268612,-0.103124601770329,FALSE,TRUE,TRUE
253,0.00538958587030287,0.00106209412354137,0.103070923647719,TRUE,TRUE,TRUE
3810,0.00414144435660569,0.00105502523227674,-0.102735122921119,FALSE,TRUE,TRUE
3427,0.00309497151812381,0.00104428811342618,-0.102222096706811,FALSE,FALSE,FALSE
3217,0.000793926311980497,0.00103611187503046,0.101950627932575,FALSE,FALSE,FALSE
2467,0.00640058457368007,0.00103521075570724,-0.101753404898642,TRUE,FALSE,FALSE
606,0.00494823107908936,0.0010263492602625,-0.10132302990945,FALSE,FALSE,FALSE
604,0.005490603294845,0.00102214628106444,-0.101112536699655,TRUE,FALSE,FALSE
1630,0.00382370955270783,0.0010220146235053,0.101116780941865,FALSE,FALSE,FALSE
2478,0.00476424609859298,0.0010164878198766,-0.10083587227412,FALSE,FALSE,FALSE
2481,0.00440554086727247,0.00101522847758043,-0.100775647501421,FALSE,FALSE,FALSE
607,0.00461823103537441,0.0010021397035524,-0.100122154127299,FALSE,FALSE,FALSE
3216,0.000769632846024865,0.00100177170624024,0.100246454968018,FALSE,FALSE,FALSE
2787,0.039823030438855,0.000994593391968575,-0.0997193658590451,TRUE,FALSE,FALSE
590,0.0064933430463584,0.000988098233997336,-0.0994098009219906,TRUE,FALSE,FALSE
354,0.00633205811941463,0.000985923568897844,-0.0993008073867708,TRUE,FALSE,FALSE
3215,0.000730382983439228,0.000985556447485219,0.0994380674864802,FALSE,FALSE,FALSE
3458,0.00185392898963946,0.000972613072760978,-0.0986759661455077,FALSE,FALSE,FALSE
3426,0.00312127347859198,0.000970856196478652,-0.0985591820192335,FALSE,FALSE,FALSE
600,0.00499826231085339,0.000970190945207397,-0.09851029984424,FALSE,FALSE,FALSE
1639,0.00165879291330179,0.000968203495600592,0.0984596585408823,FALSE,FALSE,FALSE
868,0.00748841378961867,0.000954894148854475,-0.0977220882844601,TRUE,FALSE,FALSE
3518,0.00507474880536102,0.00094964267139862,0.0974606229004048,FALSE,FALSE,FALSE
390,0.00711194015230324,0.000949433418888574,-0.0974430321496104,TRUE,FALSE,FALSE
613,0.00448979892520289,0.000945520019802163,-0.0972518340401815,FALSE,FALSE,FALSE
1637,0.00143226160847849,0.000944362908375161,0.0972495539470924,FALSE,FALSE,FALSE
603,0.00487818527567421,0.000942379179124103,-0.0970879572656397,FALSE,FALSE,FALSE
1974,0.00439557899619644,0.000940296903093242,-0.0969832728262797,FALSE,FALSE,FALSE
1844,0.0194082396055067,0.00093872316952475,-0.0968810505457406,TRUE,FALSE,FALSE
2487,0.00421522203877898,0.000938407078926611,-0.096886870710211,FALSE,FALSE,FALSE
3809,0.00393663061569572,0.000937831668787259,-0.0968591444190778,FALSE,FALSE,FALSE
480,0.0181282313373795,0.000931153904546599,-0.0964900465637239,TRUE,FALSE,FALSE
2992,0.0111457279463469,0.00092986929209788,0.0964275180913537,TRUE,FALSE,FALSE
3214,0.000785905751281196,0.000910535995930315,0.0955545943833697,FALSE,FALSE,FALSE
2044,0.00297992506959874,0.000909872656955464,0.0954128186060594,FALSE,FALSE,FALSE
1847,0.011128314980993,0.00090513674022075,-0.0951362340065262,TRUE,FALSE,FALSE
1978,0.00381601466078077,0.000901630022460979,-0.0949710566227593,FALSE,FALSE,FALSE
1372,0.0039500179365524,0.000900647760339625,-0.094918281810867,FALSE,FALSE,FALSE
2477,0.00484155006052232,0.000896298391405287,-0.094683492624402,FALSE,FALSE,FALSE
1635,0.00179353904922804,0.000896050577138402,0.0947094641178971,FALSE,FALSE,FALSE
2991,0.0123182144011908,0.00088583292312531,0.0941151228633198,TRUE,FALSE,FALSE
1636,0.00149681149479714,0.000884317480292042,0.0940986113683026,FALSE,FALSE,FALSE
1638,0.00164199973398799,0.000877711689444454,0.093739575622888,FALSE,FALSE,FALSE
355,0.00544628061801926,0.000876957462571195,-0.0936533913354722,TRUE,FALSE,FALSE
589,0.00781821910586344,0.000869739811352402,-0.0932611104481084,TRUE,FALSE,FALSE
612,0.00442523496833603,0.000860273448702352,-0.0927623032050689,FALSE,FALSE,FALSE
1368,0.00371053881218311,0.00085706071529918,-0.0925933701920796,FALSE,FALSE,FALSE
3212,0.000777194019728063,0.000855126993892397,0.0925944735834076,FALSE,FALSE,FALSE
3428,0.00333152004853809,0.000844277344754247,-0.0919029503341768,FALSE,FALSE,FALSE
2907,0.00419458950609513,0.000842810240821019,-0.0918167449345232,FALSE,FALSE,FALSE
2479,0.00434205379484496,0.000842315353468997,-0.0917889491691015,FALSE,FALSE,FALSE
356,0.0050812334030497,0.000837292830846031,-0.0915113780807625,FALSE,FALSE,FALSE
3457,0.00180044315152812,0.000836622332102703,-0.0915107204555627,FALSE,FALSE,FALSE
1858,0.00996934426818964,0.000836081319325836,0.0914354481878546,TRUE,FALSE,FALSE
3634,0.00191571413321115,0.00083481226052051,0.0914082062078781,FALSE,FALSE,FALSE
3512,0.0053364037223537,0.000832929962802127,0.0912716080079326,TRUE,FALSE,FALSE
2038,0.0043912439933427,0.000830209240566932,0.0911263594566764,FALSE,FALSE,FALSE
3423,0.00341987483768983,0.00082837394274726,-0.0910319260933715,FALSE,FALSE,FALSE
2372,0.00157615859711527,0.000818591629360652,0.0905257378262366,FALSE,FALSE,FALSE
601,0.00453158209669433,0.000809834940891396,-0.0900000211045826,FALSE,FALSE,FALSE
1366,0.00340181224806712,0.000809654839204891,-0.0899970106815032,FALSE,FALSE,FALSE
1369,0.00372539845911419,0.000807757099826517,-0.0898889805873328,FALSE,FALSE,FALSE
3213,0.000764071272975376,0.000807615232500134,0.0899802777302492,FALSE,FALSE,FALSE
248,0.00586264533028245,0.000807435201915627,0.0898617474750576,TRUE,FALSE,FALSE
1976,0.00414823353893979,0.000805234318240158,-0.0897458281785993,FALSE,FALSE,FALSE
3633,0.00185914650101409,0.000801432181938087,0.0895615310728232,FALSE,FALSE,FALSE
1017,0.00101879844887709,0.00080035291535617,0.0895428664945378,FALSE,FALSE,FALSE
389,0.0070333399307919,0.000791990909458485,-0.0889952493592459,TRUE,FALSE,FALSE
864,0.00662600544848184,0.00078909553325955,-0.0888331807409854,TRUE,FALSE,FALSE
1508,0.00341866284972134,0.000788894148193922,0.0888348510649762,FALSE,FALSE,FALSE
588,0.00764435040596353,0.000782649978225001,-0.088467692510497,TRUE,FALSE,FALSE
2043,0.00338600529358695,0.000782269407028111,0.0884611012196749,FALSE,FALSE,FALSE
3808,0.00353672341629402,0.000781203861216164,-0.0883996571630767,FALSE,FALSE,FALSE
3456,0.00169635214307518,0.000779926943645026,-0.0883550638124149,FALSE,FALSE,FALSE
3516,0.00404822019246206,0.000774432248820431,0.0880122780294875,FALSE,FALSE,FALSE
3211,0.000759080054017196,0.000771060974353131,0.087915599673814,FALSE,FALSE,FALSE
2967,0.00557105800711869,0.000767832970263652,-0.0876303361594459,TRUE,FALSE,FALSE
1629,0.00382954022870304,0.00076380005527414,0.0874069640631224,FALSE,FALSE,FALSE
615,0.00418906252280627,0.000756000644547105,-0.0869573852377069,FALSE,FALSE,FALSE
2474,0.0051627122873733,0.000753429353157119,-0.0868054503025616,FALSE,FALSE,FALSE
3356,0.0155628135072088,0.00074976048826613,0.0865827438474972,TRUE,FALSE,FALSE
2482,0.00415702109882972,0.000745205965231196,-0.0863342002419887,FALSE,FALSE,FALSE
1837,0.00273520455415221,0.000741724498288452,-0.086142678099532,FALSE,FALSE,FALSE
3517,0.00400874567880607,0.000736654990222211,0.0858379510687142,FALSE,FALSE,FALSE
3811,0.00336300971071722,0.000735495209407093,-0.0857742832360997,FALSE,FALSE,FALSE
1979,0.00281930247511621,0.000734389037676912,-0.0857144544311442,FALSE,FALSE,FALSE
1977,0.00403915708605693,0.000730781433934913,-0.0854947437519822,FALSE,FALSE,FALSE
913,0.00699159899400987,0.000727693083345989,-0.0853053035561326,TRUE,FALSE,FALSE
3631,0.00192671115699068,0.000726984120452122,0.0852942971569228,FALSE,FALSE,FALSE
611,0.00413856490581712,0.000725769004044489,-0.0852004147769087,FALSE,FALSE,FALSE
862,0.00698761090218003,0.000719424363562292,-0.0848191360784652,TRUE,FALSE,FALSE
1504,0.00347877968807585,0.000712182157301445,0.0844023948622732,FALSE,FALSE,FALSE
2901,0.00391067984359718,0.00070906996965999,-0.0842151922266048,FALSE,FALSE,FALSE
1849,0.0146283167970016,0.000706971435776246,-0.0840758205481941,TRUE,FALSE,FALSE
867,0.0067137609266586,0.000705973729683271,-0.0840227327394562,TRUE,FALSE,FALSE
1975,0.00417026510007378,0.000705526255536856,-0.0840031514272903,FALSE,FALSE,FALSE
3429,0.00339967907411701,0.000703499092231845,-0.0838865355937567,FALSE,FALSE,FALSE
912,0.00711760066279242,0.000699315664560502,-0.0836248274488572,TRUE,FALSE,FALSE
1836,0.0029217313748764,0.000698886076734282,-0.0836145900255733,FALSE,FALSE,FALSE
2485,0.003766070502494,0.000692382127520915,-0.0832185746993269,FALSE,FALSE,FALSE
1370,0.00351156526260806,0.000690161625354771,-0.0830864076196881,FALSE,FALSE,FALSE
2969,0.00880558680451835,0.000687957061779369,-0.0829407240182936,TRUE,FALSE,FALSE
909,0.00738448191144579,0.000687117355080177,-0.082891712158928,TRUE,FALSE,FALSE
2500,0.00203927720231381,0.000686217235361282,0.0828638507351469,FALSE,FALSE,FALSE
3630,0.00200760192111402,0.00068575080592556,0.0828362359254702,FALSE,FALSE,FALSE
610,0.0042290694254624,0.000685423223026887,-0.0827969542995421,FALSE,FALSE,FALSE
